id,name,category,brand,tags
item_1839,Godrej Aer Power Pocket Floral Delight Air Freshener (10 g),Fresh Produce 🍅,Fresh Produce,godrej aer power pocket floral delight air freshener vegetables fresh
item_1840,Godrej Aer Matic Air Freshener - Violet Valley Bloom (Machine + Refill) (225 ml + 1 piece),Fresh Produce 🍅,Fresh Produce,godrej aer matic air freshener - violet valley bloom (machine + refill) vegetables fresh
item_1841,Airwick Freshmatic Automatic Room Freshener (Rose and Saffron) (250 ml),Fresh Produce 🍅,Fresh Produce,airwick freshmatic automatic room freshener (rose and saffron) vegetables fresh
item_1842,Godrej Aer Morning Misty Meadows Air Freshener + Godrej Aer Fresh Lush Green Room Freshener Combo (220 ml + 220 ml),Fresh Produce 🍅,Fresh Produce,godrej aer morning misty meadows air freshener + godrej aer fresh lush green room freshener combo vegetables fresh
item_1843,Odonil Jasmine Fresh Room Freshener - Pack of 2,Fresh Produce 🍅,Fresh Produce,odonil jasmine fresh room freshener - pack of 2 vegetables fresh
item_1844,Godrej Aer Power Pocket Room Freshener (Fresh Blossom) (10 g),Fresh Produce 🍅,Fresh Produce,godrej aer power pocket room freshener (fresh blossom) vegetables fresh
item_1845,Godrej Aer O – Hanging Car Freshener (Musk After Smoke) (7.5 g),Fresh Produce 🍅,Fresh Produce,godrej aer o – hanging car freshener (musk after smoke) vegetables fresh
item_1846,Ambi Pur Mood Therapy Collection Room Freshener (Lavender) (180 g),Fresh Produce 🍅,Fresh Produce,ambi pur mood therapy collection room freshener (lavender) vegetables fresh
item_1847,Ambi Pur Relaxing Lavender Car Freshener (75 g),Fresh Produce 🍅,Fresh Produce,ambi pur relaxing lavender car freshener vegetables fresh
item_1848,Feel Fresh Air Freshener - Pack of 4,Fresh Produce 🍅,Fresh Produce,feel fresh air freshener - pack of 4 vegetables fresh
item_1849,Odonil Bathroom Air Freshener Blocks - Mixed Fragrances (4 x 72 g) - Pack of 4 (4 x 72 g),Fresh Produce 🍅,Fresh Produce,odonil bathroom air freshener blocks - mixed fragrances (4 x 72 g) - pack of 4 vegetables fresh
item_1850,Godrej Aer Morning Misty Meadows Air Freshener - Pack of 2,Fresh Produce 🍅,Fresh Produce,godrej aer morning misty meadows air freshener - pack of 2 vegetables fresh
item_1851,CamPure Lavender Cone Camphor / Kapur (60 g),Fresh Produce 🍅,Fresh Produce,campure lavender cone camphor / kapur vegetables fresh
item_1852,Ambi Pur Refreshing Lemon Car Freshener (75 g),Fresh Produce 🍅,Fresh Produce,ambi pur refreshing lemon car freshener vegetables fresh
item_1853,Airwick Freshmatic Air Freshener Refill (Summer Delights) (250 ml),Fresh Produce 🍅,Fresh Produce,airwick freshmatic air freshener refill (summer delights) vegetables fresh
item_1854,Airwick Freshmatic Autospray Air Freshener Kit (Lavender & Lotus) (1 pack),Fresh Produce 🍅,Fresh Produce,airwick freshmatic autospray air freshener kit (lavender & lotus) vegetables fresh
item_1855,Ambi Pur Mood Therapy Collection Room Freshener (Rose) (180 g),Fresh Produce 🍅,Fresh Produce,ambi pur mood therapy collection room freshener (rose) vegetables fresh
item_1856,Godrej Aer Cool Surf Blue Room Freshener + Godrej Aer Fresh Lush Green Room Freshener Combo (220 ml + 220 ml),Fresh Produce 🍅,Fresh Produce,godrej aer cool surf blue room freshener + godrej aer fresh lush green room freshener combo vegetables fresh
item_1857,Airwick Freshmatic Room Freshener Refill (Lemon & Orange Blossom) (250 ml),Fresh Produce 🍅,Fresh Produce,airwick freshmatic room freshener refill (lemon & orange blossom) vegetables fresh
item_1858,Odonil Neem Block Air Freshener (Mixed Fragrances) - Pack of 4 (1 pack (4 x 48 g)),Fresh Produce 🍅,Fresh Produce,odonil neem block air freshener (mixed fragrances) - pack of 4 vegetables fresh
item_1859,Glade Touch & Fresh Wild Lavender Air Freshener (1 unit + 12 ml),Fresh Produce 🍅,Fresh Produce,glade touch & fresh wild lavender air freshener vegetables fresh
item_1860,Glade Touch & Fresh Lemon Air Freshener,Fresh Produce 🍅,Fresh Produce,glade touch & fresh lemon air freshener vegetables fresh
item_1861,Godrej Aer Twist Gel Cool Car Freshener (Surf Blue) (45 g),Fresh Produce 🍅,Fresh Produce,godrej aer twist gel cool car freshener (surf blue) vegetables fresh
item_1862,"Airwick Relaxing Lavendar Air Freshener (1 Diffuser, 1 Refill, 3 Batteries) (20 ml)",Fresh Produce 🍅,Fresh Produce,"airwick relaxing lavendar air freshener (1 diffuser, 1 refill, 3 batteries) vegetables fresh"
item_1863,Godrej Aer Cool Surf Blue Room Freshener - Pack of 2,Fresh Produce 🍅,Fresh Produce,godrej aer cool surf blue room freshener - pack of 2 vegetables fresh
item_1864,Glade Touch And Fresh Air Freshener (Floral Perfection) (12 ml),Fresh Produce 🍅,Fresh Produce,glade touch and fresh air freshener (floral perfection) vegetables fresh
item_1865,Godrej Aer Fresh Lush Green Room Freshener,Fresh Produce 🍅,Fresh Produce,godrej aer fresh lush green room freshener vegetables fresh
item_1866,Godrej Aer Matic Air Freshener - Cool Surf Blue (Machine + Refill) (225 ml + 1 piece),Fresh Produce 🍅,Fresh Produce,godrej aer matic air freshener - cool surf blue (machine + refill) vegetables fresh
item_1867,Ambi Pur Lavender Car Freshener (7.5 ml),Fresh Produce 🍅,Fresh Produce,ambi pur lavender car freshener vegetables fresh
item_1868,Glade Gel Lemon Air Freshener (70 g),Fresh Produce 🍅,Fresh Produce,glade gel lemon air freshener vegetables fresh
item_1869,Airwick Freshmatic Room Freshener Refill (Lemon & Orange Blossom) + Airwick Freshmatic Automatic Air Freshener Refill (Lavender & Lotus) Combo (250 ml + 250 ml),Fresh Produce 🍅,Fresh Produce,airwick freshmatic room freshener refill (lemon & orange blossom) + airwick freshmatic automatic air freshener refill (lavender & lotus) combo vegetables fresh
item_1870,Ambi Pur Romantic Rose Car Freshener (75 g),Fresh Produce 🍅,Fresh Produce,ambi pur romantic rose car freshener vegetables fresh
item_1871,Glade Gel Floral Fresh Air Freshener (70 g),Fresh Produce 🍅,Fresh Produce,glade gel floral fresh air freshener vegetables fresh
item_1872,Airwick Airwick Freshmatic Automatic Room Freshener (Rose and Saffron) + Airwick Freshmatic Air Freshener Refill (Summer Delights) Combo (250 ml + 250 ml),Fresh Produce 🍅,Fresh Produce,airwick airwick freshmatic automatic room freshener (rose and saffron) + airwick freshmatic air freshener refill (summer delights) combo vegetables fresh
item_1873,IRIS Air Freshener Fragrance Sachets (Assorted) (1 pack (5 pieces)),Fresh Produce 🍅,Fresh Produce,iris air freshener fragrance sachets (assorted) vegetables fresh
item_1874,Ambi Pur Car Freshener (Sweet Citrus) (7.5 ml),Fresh Produce 🍅,Fresh Produce,ambi pur car freshener (sweet citrus) vegetables fresh
item_1875,Godrej Aer Smart Matic Automatic Air Freshener Kit - Alive (Bluetooth Enabled) (225 ml),Fresh Produce 🍅,Fresh Produce,godrej aer smart matic automatic air freshener kit - alive (bluetooth enabled) vegetables fresh
item_1876,IRIS Air Freshener Fragrance Sachets (Lavender) (1 pack (5 pieces)),Fresh Produce 🍅,Fresh Produce,iris air freshener fragrance sachets (lavender) vegetables fresh
item_1877,CamPure Camphor / Kapur Cone (Floral Basket) (1 pack (5 x 60 g)),Fresh Produce 🍅,Fresh Produce,campure camphor / kapur cone (floral basket) vegetables fresh
item_1878,Airwick Airwick Air Freshener Kit (Machine + Summer Delights Refill) + Airwick Freshmatic Automatic Room Freshener (Rose and Saffron) Combo (250 ml + 250 ml),Fresh Produce 🍅,Fresh Produce,airwick airwick air freshener kit (machine + summer delights refill) + airwick freshmatic automatic room freshener (rose and saffron) combo vegetables fresh
item_1879,Airwick Airwick Air Freshener Kit (Machine + Summer Delights Refill) + Airwick Freshmatic Autospray Air Freshener Kit (Lavender & Lotus) Combo (250 ml + 1 pack),Fresh Produce 🍅,Fresh Produce,airwick airwick air freshener kit (machine + summer delights refill) + airwick freshmatic autospray air freshener kit (lavender & lotus) combo vegetables fresh
item_1880,Airwick Airwick Air Freshener Kit (Machine + Summer Delights Refill) + Airwick Freshmatic Air Freshener Refill (Summer Delights) Combo (250 ml + 250 ml),Fresh Produce 🍅,Fresh Produce,airwick airwick air freshener kit (machine + summer delights refill) + airwick freshmatic air freshener refill (summer delights) combo vegetables fresh
item_1881,Odonil Odonil Lavender Mist Room Freshener + Odonil Citrus Fresh Room Freshener Combo (220 ml + 220 ml),Fresh Produce 🍅,Fresh Produce,odonil odonil lavender mist room freshener + odonil citrus fresh room freshener combo vegetables fresh
item_1882,Odonil Gel Pocket Citrus Bloom Air Freshener (10 g),Fresh Produce 🍅,Fresh Produce,odonil gel pocket citrus bloom air freshener vegetables fresh
item_1883,Odonil Citrus Fresh Room Freshener - Pack of 2,Fresh Produce 🍅,Fresh Produce,odonil citrus fresh room freshener - pack of 2 vegetables fresh
item_1884,Airwick Essential Automatic Fragrance Mist Diffuser Refill (Relaxing Lavender) (20 ml),Fresh Produce 🍅,Fresh Produce,airwick essential automatic fragrance mist diffuser refill (relaxing lavender) vegetables fresh
item_1885,Odonil Odonil Citrus Fresh Room Freshener + Odonil Jasmine Fresh Room Freshener Combo (220 ml + 220 ml),Fresh Produce 🍅,Fresh Produce,odonil odonil citrus fresh room freshener + odonil jasmine fresh room freshener combo vegetables fresh
item_1886,151 Hanging Wardrobe Dehumidifier (Lavender) (180 g),Fresh Produce 🍅,Fresh Produce,151 hanging wardrobe dehumidifier (lavender) vegetables fresh
item_1887,Airwick Freshmatic Autospray Air Freshener Kit (Lemon & Orange Blossom) + Airwick Freshmatic Autospray Air Freshener Kit (Lavender & Lotus) Combo (1 pack + 1 pack),Fresh Produce 🍅,Fresh Produce,airwick freshmatic autospray air freshener kit (lemon & orange blossom) + airwick freshmatic autospray air freshener kit (lavender & lotus) combo vegetables fresh
item_1888,151 Hanging Wardrobe Dehumidifier (Rose) (180 g),Fresh Produce 🍅,Fresh Produce,151 hanging wardrobe dehumidifier (rose) vegetables fresh
item_1889,151 Interior Dehumidifier (Lemon) (225 g),Fresh Produce 🍅,Fresh Produce,151 interior dehumidifier (lemon) vegetables fresh
item_1890,151 Interior Dehumidifier (Vanilla) (225 g),Fresh Produce 🍅,Fresh Produce,151 interior dehumidifier (vanilla) vegetables fresh
item_1891,151 Interior Dehumidifier with Air Freshener (225 g),Fresh Produce 🍅,Fresh Produce,151 interior dehumidifier with air freshener vegetables fresh
item_1892,151 Hanging Wardrobe Dehumidifier (Fresh Linen) (180 g),Fresh Produce 🍅,Fresh Produce,151 hanging wardrobe dehumidifier (fresh linen) vegetables fresh
item_1893,151 Interior Dehumidifier (Rose) (225 g),Fresh Produce 🍅,Fresh Produce,151 interior dehumidifier (rose) vegetables fresh
item_1894,Airwick Airwick Air Freshener (Lavender & Lotus) + Airwick Air Freshener (Rose & Saffron) + Airwick Air Freshener (Lemon & Orange Blossom) Combo (245 ml + 245 ml + 245 ml),Fresh Produce 🍅,Fresh Produce,airwick airwick air freshener (lavender & lotus) + airwick air freshener (rose & saffron) + airwick air freshener (lemon & orange blossom) combo vegetables fresh
item_1895,Bingo Mad Angles Masala Madness Crisps - Pack of 3,Fresh Produce 🍅,Fresh Produce,bingo mad angles masala madness crisps - pack of 3 vegetables fresh
item_1896,Bingo Baked No Rulz Masala Curlz Puffs - Pack of 2,Fresh Produce 🍅,Fresh Produce,bingo baked no rulz masala curlz puffs - pack of 2 vegetables fresh
item_1897,Orion Turtle Spicy Devil Corn Chips - Pack of 2,Fresh Produce 🍅,Fresh Produce,orion turtle spicy devil corn chips - pack of 2 vegetables fresh
item_1898,Chheda's Golden Potato Chips (Lightly Salted) (170 g),Fresh Produce 🍅,Fresh Produce,chheda's golden potato chips (lightly salted) vegetables fresh
item_1899,Piknik Red Hot Puffs - Pack of 4,Fresh Produce 🍅,Fresh Produce,piknik red hot puffs - pack of 4 vegetables fresh
item_1900,Bingo Original Style Chilli Sprinkled Potato Chips - Pack of 3,Fresh Produce 🍅,Fresh Produce,bingo original style chilli sprinkled potato chips - pack of 3 vegetables fresh
item_1901,Lay's American Style Cream & Onion Potato Chips (157 g),Fresh Produce 🍅,Fresh Produce,lay's american style cream & onion potato chips (157 g) vegetables fresh
item_1902,Crax Masala Punch Potato Chips,Fresh Produce 🍅,Fresh Produce,crax masala punch potato chips vegetables fresh
item_1903,Orion Turtle Sour Cream & Onion Corn Chips - Pack of 2,Fresh Produce 🍅,Fresh Produce,orion turtle sour cream & onion corn chips - pack of 2 vegetables fresh
item_1904,"Beyond Snack Kerala Sour Cream, Onion & Parsley Banana Chips - Pack of 2",Fresh Produce 🍅,Fresh Produce,"beyond snack kerala sour cream, onion & parsley banana chips - pack of 2 vegetables fresh"
item_1905,Bingo Mad Angles Achaari Masti Crisps - Pack of 2,Fresh Produce 🍅,Fresh Produce,bingo mad angles achaari masti crisps - pack of 2 vegetables fresh
item_1906,Lay's India's Magic Masala Potato Chips + American Style Cream & Onion Flavour Potato Chips + Spanish Tomato Tango Flavor Potato Chips Combo (90 g + 90 g + 90 g),Fresh Produce 🍅,Fresh Produce,lay's india's magic masala potato chips + american style cream & onion flavour potato chips + spanish tomato tango flavor potato chips combo vegetables fresh
item_1907,Too Yumm Indian Masala Chips,Fresh Produce 🍅,Fresh Produce,too yumm indian masala chips vegetables fresh
item_1908,Let's Try Crunchy Soya Sticks - Pack of 2,Fresh Produce 🍅,Fresh Produce,let's try crunchy soya sticks - pack of 2 vegetables fresh
item_1909,BRB Pudina Punch Rice Popped Chips,Fresh Produce 🍅,Fresh Produce,brb pudina punch rice popped chips vegetables fresh
item_1910,Kellogg's Real Almond Honey Corn Flakes + Pringles Original Potato Chips Combo (170 g + 107 g),Fresh Produce 🍅,Fresh Produce,kellogg's real almond honey corn flakes + pringles original potato chips combo vegetables fresh
item_1911,Orion Turtle Mexican Lime Corn Chips - Pack of 2,Fresh Produce 🍅,Fresh Produce,orion turtle mexican lime corn chips - pack of 2 vegetables fresh
item_1912,Pringles Original Potato Chips (134 g) (134 g),Fresh Produce 🍅,Fresh Produce,pringles original potato chips (134 g) vegetables fresh
item_1913,BRB Popped Potato Chips (Spicy Chipotle Flavour) - Pack of 3,Fresh Produce 🍅,Fresh Produce,brb popped potato chips (spicy chipotle flavour) - pack of 3 vegetables fresh
item_1914,Taali Masala Mania Protein Puffs,Fresh Produce 🍅,Fresh Produce,taali masala mania protein puffs vegetables fresh
item_1915,Snackible Dipsters Piri Piri Ragi Chips with Cheesy Jalapeno Dip (50 g),Fresh Produce 🍅,Fresh Produce,snackible dipsters piri piri ragi chips with cheesy jalapeno dip vegetables fresh
item_1916,Pringles Fusion Chutney Flavour Potato Chips,Fresh Produce 🍅,Fresh Produce,pringles fusion chutney flavour potato chips vegetables fresh
item_1917,Let's Try Pudina Potato Wafers,Fresh Produce 🍅,Fresh Produce,let's try pudina potato wafers vegetables fresh
item_1918,Kellogg's Chocos Fills Double Chocolaty Snack Cereal + Pringles Sour Cream & Onion Potato Chips Combo (250 g + 107 g),Fresh Produce 🍅,Fresh Produce,kellogg's chocos fills double chocolaty snack cereal + pringles sour cream & onion potato chips combo vegetables fresh
item_1919,BRB Peri Peri Rice Popped Chips - Pack of 2,Fresh Produce 🍅,Fresh Produce,brb peri peri rice popped chips - pack of 2 vegetables fresh
item_1920,Bingo Cream & Onion Potato Chips - Pack of 4,Fresh Produce 🍅,Fresh Produce,bingo cream & onion potato chips - pack of 4 vegetables fresh
item_1921,Kab's Jackpot Fiery and Crunchy Crisps (80 g),Fresh Produce 🍅,Fresh Produce,kab's jackpot fiery and crunchy crisps vegetables fresh
item_1922,BRB Classic Salted Rice Popped Chips - Pack of 3,Fresh Produce 🍅,Fresh Produce,brb classic salted rice popped chips - pack of 3 vegetables fresh
item_1923,Bingo Mad Angles Very Peri Peri Crisps - Pack of 2,Fresh Produce 🍅,Fresh Produce,bingo mad angles very peri peri crisps - pack of 2 vegetables fresh
item_1924,Bingo Mad Angles Achaari Masti Crisps + Bingo Mad Angles Very Peri Peri Crisps Combo (130 g + 130 g),Fresh Produce 🍅,Fresh Produce,bingo mad angles achaari masti crisps + bingo mad angles very peri peri crisps combo vegetables fresh
item_1925,Crax Pasta Crunch Chinese Tadka Crisps - Pack of 3,Fresh Produce 🍅,Fresh Produce,crax pasta crunch chinese tadka crisps - pack of 3 vegetables fresh
item_1926,Kab's Jackpot Cheese Balls (60 g),Fresh Produce 🍅,Fresh Produce,kab's jackpot cheese balls vegetables fresh
item_1927,BRB Popped Potato Chips (Bhel Flavour) - Pack of 3,Fresh Produce 🍅,Fresh Produce,brb popped potato chips (bhel flavour) - pack of 3 vegetables fresh
item_1928,Kellogg's Chocos Fills Double Chocolaty Snack Cereal + Pringles Pizza Flavoured Potato Chips Combo (250 g + 102 g),Fresh Produce 🍅,Fresh Produce,kellogg's chocos fills double chocolaty snack cereal + pringles pizza flavoured potato chips combo vegetables fresh
item_1929,4700BC Hawaiian Barbeque Popped Corn Chips + - Pack of 3,Fresh Produce 🍅,Fresh Produce,4700bc hawaiian barbeque popped corn chips + - pack of 3 vegetables fresh
item_1930,4700BC Cheese & Herbs Popped Corn Chips + - Pack of 3,Fresh Produce 🍅,Fresh Produce,4700bc cheese & herbs popped corn chips + - pack of 3 vegetables fresh
item_1931,Too Yumm Baked Tomato Twist Rings Crisps - Buy 2 Get 1 Free,Fresh Produce 🍅,Fresh Produce,too yumm baked tomato twist rings crisps - buy 2 get 1 free vegetables fresh
